Price,Airline,Departure Date,Departure Time
1069.43,OS,2025-07-21,2025-07-21T21:15:00
1069.43,OS,2025-07-20,2025-07-20T21:45:00
1069.43,OS,2025-07-21,2025-07-21T14:55:00
1069.43,OS,2025-07-21,2025-07-21T21:15:00
1069.43,OS,2025-07-20,2025-07-20T21:45:00
1069.43,OS,2025-07-21,2025-07-21T18:30:00
1069.43,OS,2025-07-21,2025-07-21T21:15:00
1246.26,UX,2025-07-20,2025-07-20T22:05:00
1246.26,UX,2025-07-21,2025-07-21T15:00:00
1246.26,UX,2025-07-21,2025-07-21T21:00:00
1246.26,UX,2025-07-20,2025-07-20T22:05:00
1246.26,UX,2025-07-21,2025-07-21T13:05:00
1246.26,UX,2025-07-21,2025-07-21T21:00:00
1727.93,IB,2025-07-20,2025-07-20T16:45:00
1727.93,IB,2025-07-21,2025-07-21T10:15:00
2201.72,SK,2025-07-20,2025-07-20T18:55:00
2201.72,SK,2025-07-22,2025-07-22T08:00:00
396.75,FI,2025-07-21,2025-07-21T23:10:00
396.75,FI,2025-07-23,2025-07-23T07:30:00
517.56,AY,2025-07-21,2025-07-21T22:55:00
519.99,AF,2025-07-21,2025-07-21T21:30:00
519.99,AF,2025-07-22,2025-07-22T12:40:00
519.99,AF,2025-07-21,2025-07-21T01:00:00
519.99,AF,2025-07-21,2025-07-21T19:20:00
519.99,AF,2025-07-21,2025-07-21T23:30:00
519.99,AF,2025-07-22,2025-07-22T19:20:00
520.39,KL,2025-07-21,2025-07-21T16:30:00
520.39,KL,2025-07-22,2025-07-22T08:00:00
520.89,AY,2025-07-21,2025-07-21T23:10:00
520.89,AY,2025-07-22,2025-07-22T13:00:00
520.89,AY,2025-07-21,2025-07-21T23:10:00
520.89,AY,2025-07-22,2025-07-22T16:10:00
520.89,AY,2025-07-21,2025-07-21T19:30:00
520.89,AY,2025-07-22,2025-07-22T09:30:00
520.89,AY,2025-07-21,2025-07-21T19:30:00
520.89,AY,2025-07-22,2025-07-22T10:20:00
531.14,AY,2025-07-21,2025-07-21T20:05:00
531.14,AY,2025-07-22,2025-07-22T13:00:00
531.14,AY,2025-07-21,2025-07-21T20:05:00
531.14,AY,2025-07-22,2025-07-22T16:10:00
531.83,UA,2025-07-21,2025-07-21T21:50:00
531.83,LH,2025-07-22,2025-07-22T13:15:00
531.83,AC,2025-07-21,2025-07-21T09:00:00
531.83,AC,2025-07-21,2025-07-21T18:55:00
531.83,AC,2025-07-22,2025-07-22T09:25:00
531.83,AC,2025-07-21,2025-07-21T09:00:00
531.83,AC,2025-07-21,2025-07-21T18:05:00
531.83,AC,2025-07-22,2025-07-22T09:25:00
536.89,AY,2025-07-21,2025-07-21T20:05:00
536.89,AY,2025-07-22,2025-07-22T10:20:00
537.57,AC,2025-07-21,2025-07-21T10:30:00
537.57,AC,2025-07-21,2025-07-21T16:30:00
537.57,AC,2025-07-22,2025-07-22T09:25:00
546.57,KL,2025-07-21,2025-07-21T18:20:00
546.57,KL,2025-07-22,2025-07-22T09:45:00
546.57,KL,2025-07-21,2025-07-21T17:30:00
546.57,KL,2025-07-22,2025-07-22T09:45:00
546.57,KL,2025-07-21,2025-07-21T21:10:00
546.57,KL,2025-07-22,2025-07-22T14:20:00
546.57,KL,2025-07-21,2025-07-21T19:20:00
546.57,KL,2025-07-22,2025-07-22T14:20:00
546.57,KL,2025-07-21,2025-07-21T00:50:00
546.57,KL,2025-07-21,2025-07-21T21:00:00
546.57,KL,2025-07-21,2025-07-21T21:10:00
546.57,KL,2025-07-22,2025-07-22T21:00:00
546.57,AF,2025-07-21,2025-07-21T17:30:00
546.57,AF,2025-07-22,2025-07-22T09:45:00
546.57,AF,2025-07-21,2025-07-21T17:30:00
546.57,AF,2025-07-22,2025-07-22T14:20:00
546.57,AF,2025-07-21,2025-07-21T21:10:00
546.57,AF,2025-07-22,2025-07-22T21:00:00
548.27,SN,2025-07-21,2025-07-21T21:50:00
548.27,SN,2025-07-22,2025-07-22T13:15:00
548.27,SN,2025-07-21,2025-07-21T15:45:00
548.27,SN,2025-07-22,2025-07-22T13:15:00
548.27,SN,2025-07-21,2025-07-21T21:50:00
548.27,SN,2025-07-22,2025-07-22T21:00:00
553.39,TP,2025-07-21,2025-07-21T22:05:00
553.39,TP,2025-07-22,2025-07-22T16:30:00
566.57,VS,2025-07-21,2025-07-21T18:20:00
566.57,KL,2025-07-22,2025-07-22T09:45:00
566.57,VS,2025-07-21,2025-07-21T19:20:00
566.57,KL,2025-07-22,2025-07-22T14:20:00
573.86,IB,2025-07-21,2025-07-21T23:25:00
573.86,IB,2025-07-23,2025-07-23T10:05:00
575.23,AY,2025-07-21,2025-07-21T16:45:00
575.23,AY,2025-07-22,2025-07-22T10:15:00
576.85,IB,2025-07-21,2025-07-21T19:10:00
576.85,AY,2025-07-22,2025-07-22T11:05:00
677.67,6X,2025-07-21,2025-07-21T17:40:00
693.58,6X,2025-07-21,2025-07-21T17:00:00
693.58,6X,2025-07-22,2025-07-22T15:25:00
694.84,6X,2025-07-21,2025-07-21T05:00:00
694.84,6X,2025-07-21,2025-07-21T16:05:00
694.84,6X,2025-07-21,2025-07-21T05:00:00
694.84,6X,2025-07-21,2025-07-21T16:10:00
694.84,6X,2025-07-21,2025-07-21T20:00:00
694.84,6X,2025-07-22,2025-07-22T10:00:00
694.92,6X,2025-07-21,2025-07-21T10:00:00
694.92,6X,2025-07-22,2025-07-22T15:25:00
774.36,TK,2025-07-21,2025-07-21T12:50:00
774.36,TK,2025-07-22,2025-07-22T08:00:00
774.36,TK,2025-07-21,2025-07-21T19:50:00
774.36,TK,2025-07-22,2025-07-22T15:00:00
774.36,TK,2025-07-21,2025-07-21T06:45:00
774.36,TK,2025-07-22,2025-07-22T08:00:00
774.36,TK,2025-07-21,2025-07-21T12:50:00
774.36,TK,2025-07-22,2025-07-22T15:00:00
954.84,6X,2025-07-21,2025-07-21T15:00:00
954.84,6X,2025-07-22,2025-07-22T02:20:00
1046.23,AC,2025-07-21,2025-07-21T15:55:00
1046.23,AC,2025-07-21,2025-07-21T21:10:00
1046.23,AC,2025-07-22,2025-07-22T13:15:00
1727.93,IB,2025-07-21,2025-07-21T16:45:00
1727.93,IB,2025-07-22,2025-07-22T10:15:00
3475.24,AC,2025-07-21,2025-07-21T10:30:00
3475.24,AC,2025-07-21,2025-07-21T17:30:00
3475.24,AC,2025-07-22,2025-07-22T15:25:00
3815.23,AC,2025-07-21,2025-07-21T10:30:00
3815.23,AC,2025-07-21,2025-07-21T18:20:00
3815.23,AC,2025-07-22,2025-07-22T09:25:00
303.75,FI,2025-07-22,2025-07-22T23:10:00
303.75,FI,2025-07-24,2025-07-24T07:30:00
392.83,UA,2025-07-22,2025-07-22T21:50:00
392.83,LH,2025-07-23,2025-07-23T13:25:00
395.35,FI,2025-07-22,2025-07-22T20:25:00
395.35,FI,2025-07-23,2025-07-23T07:30:00
454.44,UA,2025-07-22,2025-07-22T17:30:00
454.44,UA,2025-07-23,2025-07-23T15:25:00
517.56,AY,2025-07-22,2025-07-22T22:55:00
519.99,AF,2025-07-22,2025-07-22T21:30:00
519.99,AF,2025-07-23,2025-07-23T12:40:00
519.99,AF,2025-07-22,2025-07-22T01:00:00
519.99,AF,2025-07-22,2025-07-22T19:20:00
519.99,AF,2025-07-22,2025-07-22T23:30:00
519.99,AF,2025-07-23,2025-07-23T19:20:00
528.44,AC,2025-07-22,2025-07-22T09:00:00
528.44,AC,2025-07-22,2025-07-22T20:40:00
528.44,AC,2025-07-23,2025-07-23T15:25:00
531.14,AY,2025-07-22,2025-07-22T20:05:00
531.14,AY,2025-07-23,2025-07-23T13:00:00
531.14,AY,2025-07-22,2025-07-22T20:05:00
531.14,AY,2025-07-23,2025-07-23T16:10:00
531.83,AC,2025-07-22,2025-07-22T09:00:00
531.83,AC,2025-07-22,2025-07-22T18:55:00
531.83,AC,2025-07-23,2025-07-23T09:25:00
531.83,AC,2025-07-22,2025-07-22T09:00:00
531.83,AC,2025-07-22,2025-07-22T18:05:00
531.83,AC,2025-07-23,2025-07-23T09:25:00
534.18,AC,2025-07-22,2025-07-22T15:55:00
534.18,AC,2025-07-22,2025-07-22T20:20:00
534.18,AC,2025-07-23,2025-07-23T15:25:00
534.18,AC,2025-07-22,2025-07-22T10:30:00
534.18,AC,2025-07-22,2025-07-22T20:20:00
534.18,AC,2025-07-23,2025-07-23T15:25:00
534.18,AC,2025-07-22,2025-07-22T10:30:00
534.18,AC,2025-07-22,2025-07-22T17:30:00
534.18,AC,2025-07-23,2025-07-23T15:25:00
536.89,AY,2025-07-22,2025-07-22T23:10:00
536.89,AY,2025-07-23,2025-07-23T13:00:00
536.89,AY,2025-07-22,2025-07-22T23:10:00
536.89,AY,2025-07-23,2025-07-23T16:10:00
536.89,AY,2025-07-22,2025-07-22T20:05:00
536.89,AY,2025-07-23,2025-07-23T10:20:00
537.57,AC,2025-07-22,2025-07-22T15:55:00
537.57,AC,2025-07-22,2025-07-22T21:10:00
537.57,AC,2025-07-23,2025-07-23T13:25:00
537.57,AC,2025-07-22,2025-07-22T10:30:00
537.57,AC,2025-07-22,2025-07-22T16:30:00
537.57,AC,2025-07-23,2025-07-23T09:25:00
537.57,AC,2025-07-22,2025-07-22T10:30:00
537.57,AC,2025-07-22,2025-07-22T18:20:00
537.57,AC,2025-07-23,2025-07-23T09:25:00
544.88,LH,2025-07-22,2025-07-22T17:30:00
544.88,LH,2025-07-23,2025-07-23T15:25:00
546.57,KL,2025-07-22,2025-07-22T17:30:00
546.57,KL,2025-07-23,2025-07-23T09:45:00
546.57,KL,2025-07-22,2025-07-22T21:10:00
546.57,KL,2025-07-23,2025-07-23T14:20:00
546.57,KL,2025-07-22,2025-07-22T00:50:00
546.57,KL,2025-07-22,2025-07-22T21:00:00
546.57,KL,2025-07-22,2025-07-22T21:10:00
546.57,KL,2025-07-23,2025-07-23T21:00:00
546.57,AF,2025-07-22,2025-07-22T17:30:00
546.57,AF,2025-07-23,2025-07-23T09:45:00
546.57,AF,2025-07-22,2025-07-22T21:10:00
546.57,AF,2025-07-23,2025-07-23T14:20:00
546.57,AF,2025-07-22,2025-07-22T17:30:00
546.57,AF,2025-07-23,2025-07-23T14:20:00
546.57,AF,2025-07-22,2025-07-22T21:10:00
546.57,AF,2025-07-23,2025-07-23T21:00:00
548.27,LH,2025-07-22,2025-07-22T18:00:00
548.27,LH,2025-07-23,2025-07-23T09:25:00
548.27,LH,2025-07-22,2025-07-22T21:50:00
548.27,LH,2025-07-23,2025-07-23T13:25:00
548.27,LH,2025-07-22,2025-07-22T21:50:00
548.27,LH,2025-07-23,2025-07-23T14:30:00
548.27,LH,2025-07-22,2025-07-22T15:45:00
548.27,LH,2025-07-23,2025-07-23T09:25:00
548.27,LH,2025-07-22,2025-07-22T18:00:00
548.27,LH,2025-07-23,2025-07-23T13:25:00
548.27,LH,2025-07-22,2025-07-22T18:00:00
548.27,LH,2025-07-23,2025-07-23T14:30:00
548.27,SN,2025-07-22,2025-07-22T21:50:00
548.27,SN,2025-07-23,2025-07-23T13:25:00
548.27,SN,2025-07-22,2025-07-22T15:45:00
548.27,SN,2025-07-23,2025-07-23T09:25:00
548.27,SN,2025-07-22,2025-07-22T15:45:00
548.27,SN,2025-07-23,2025-07-23T13:25:00
548.27,SN,2025-07-22,2025-07-22T21:50:00
548.27,SN,2025-07-23,2025-07-23T21:00:00
553.39,TP,2025-07-22,2025-07-22T22:05:00
553.39,TP,2025-07-23,2025-07-23T16:30:00
560.41,LH,2025-07-22,2025-07-22T17:30:00
560.41,LH,2025-07-23,2025-07-23T20:20:00
567.89,AY,2025-07-22,2025-07-22T19:30:00
567.89,AY,2025-07-23,2025-07-23T09:30:00
567.89,AY,2025-07-22,2025-07-22T19:30:00
567.89,AY,2025-07-23,2025-07-23T10:20:00
575.23,AY,2025-07-22,2025-07-22T16:45:00
575.23,AY,2025-07-23,2025-07-23T10:15:00
576.85,IB,2025-07-22,2025-07-22T19:10:00
576.85,AY,2025-07-23,2025-07-23T11:05:00
591.86,IB,2025-07-22,2025-07-22T23:25:00
591.86,IB,2025-07-24,2025-07-24T10:05:00
677.67,6X,2025-07-22,2025-07-22T17:40:00
693.58,6X,2025-07-22,2025-07-22T17:00:00
693.58,6X,2025-07-23,2025-07-23T15:25:00
694.84,6X,2025-07-22,2025-07-22T05:00:00
694.84,6X,2025-07-22,2025-07-22T16:05:00
694.84,6X,2025-07-22,2025-07-22T05:00:00
694.84,6X,2025-07-22,2025-07-22T16:10:00
694.84,6X,2025-07-22,2025-07-22T20:00:00
694.84,6X,2025-07-23,2025-07-23T10:00:00
694.92,6X,2025-07-22,2025-07-22T10:00:00
694.92,6X,2025-07-23,2025-07-23T15:25:00
774.36,TK,2025-07-22,2025-07-22T12:50:00
774.36,TK,2025-07-23,2025-07-23T08:00:00
774.36,TK,2025-07-22,2025-07-22T19:50:00
774.36,TK,2025-07-23,2025-07-23T15:00:00
774.36,TK,2025-07-22,2025-07-22T06:45:00
774.36,TK,2025-07-23,2025-07-23T08:00:00
774.36,TK,2025-07-22,2025-07-22T12:50:00
774.36,TK,2025-07-23,2025-07-23T15:00:00
954.84,6X,2025-07-22,2025-07-22T15:00:00
954.84,6X,2025-07-23,2025-07-23T02:20:00
2201.72,SK,2025-07-22,2025-07-22T18:55:00
2201.72,SK,2025-07-24,2025-07-24T08:00:00
3910.47,IB,2025-07-22,2025-07-22T16:45:00
3910.47,IB,2025-07-23,2025-07-23T10:15:00
4117.27,LH,2025-07-22,2025-07-22T21:50:00
4117.27,LX,2025-07-23,2025-07-23T20:00:00
265.35,FI,2025-07-23,2025-07-23T20:25:00
265.35,FI,2025-07-24,2025-07-24T07:30:00
392.83,UA,2025-07-23,2025-07-23T21:50:00
392.83,LH,2025-07-24,2025-07-24T13:15:00
409.27,LH,2025-07-23,2025-07-23T18:00:00
409.27,LH,2025-07-24,2025-07-24T09:25:00
409.27,LH,2025-07-23,2025-07-23T15:45:00
409.27,LH,2025-07-24,2025-07-24T09:25:00
409.27,LH,2025-07-23,2025-07-23T18:00:00
409.27,LH,2025-07-24,2025-07-24T13:15:00
441.75,FI,2025-07-23,2025-07-23T23:10:00
441.75,FI,2025-07-25,2025-07-25T07:30:00
454.44,UA,2025-07-23,2025-07-23T17:30:00
454.44,UA,2025-07-24,2025-07-24T15:25:00
517.56,AY,2025-07-23,2025-07-23T22:55:00
519.99,AF,2025-07-23,2025-07-23T21:30:00
519.99,AF,2025-07-24,2025-07-24T12:40:00
519.99,AF,2025-07-23,2025-07-23T01:00:00
519.99,AF,2025-07-23,2025-07-23T19:20:00
519.99,AF,2025-07-23,2025-07-23T23:30:00
519.99,AF,2025-07-24,2025-07-24T19:20:00
528.44,AC,2025-07-23,2025-07-23T09:00:00
528.44,AC,2025-07-23,2025-07-23T22:50:00
528.44,AC,2025-07-24,2025-07-24T15:25:00
531.14,AY,2025-07-23,2025-07-23T20:05:00
531.14,AY,2025-07-24,2025-07-24T13:00:00
531.14,AY,2025-07-23,2025-07-23T20:05:00
531.14,AY,2025-07-24,2025-07-24T16:10:00
531.83,AC,2025-07-23,2025-07-23T09:00:00
531.83,AC,2025-07-23,2025-07-23T18:55:00
531.83,AC,2025-07-24,2025-07-24T09:25:00
531.83,AC,2025-07-23,2025-07-23T09:00:00
531.83,AC,2025-07-23,2025-07-23T18:05:00
531.83,AC,2025-07-24,2025-07-24T09:25:00
534.18,AC,2025-07-23,2025-07-23T10:30:00
534.18,AC,2025-07-23,2025-07-23T20:20:00
534.18,AC,2025-07-24,2025-07-24T15:25:00
534.18,AC,2025-07-23,2025-07-23T10:30:00
534.18,AC,2025-07-23,2025-07-23T17:30:00
534.18,AC,2025-07-24,2025-07-24T15:25:00
537.57,AC,2025-07-23,2025-07-23T15:55:00
537.57,AC,2025-07-23,2025-07-23T21:10:00
537.57,AC,2025-07-24,2025-07-24T13:15:00
537.57,AC,2025-07-23,2025-07-23T10:30:00
537.57,AC,2025-07-23,2025-07-23T16:30:00
537.57,AC,2025-07-24,2025-07-24T09:25:00
537.57,AC,2025-07-23,2025-07-23T10:30:00
537.57,AC,2025-07-23,2025-07-23T18:20:00
537.57,AC,2025-07-24,2025-07-24T09:25:00
546.57,KL,2025-07-23,2025-07-23T17:30:00
546.57,KL,2025-07-24,2025-07-24T09:45:00
546.57,KL,2025-07-23,2025-07-23T21:10:00
546.57,KL,2025-07-24,2025-07-24T14:20:00
546.57,KL,2025-07-23,2025-07-23T21:10:00
546.57,KL,2025-07-24,2025-07-24T21:00:00
546.57,AF,2025-07-23,2025-07-23T17:30:00
546.57,AF,2025-07-24,2025-07-24T09:45:00
546.57,AF,2025-07-23,2025-07-23T21:10:00
546.57,AF,2025-07-24,2025-07-24T14:20:00
546.57,AF,2025-07-23,2025-07-23T17:30:00
546.57,AF,2025-07-24,2025-07-24T14:20:00
546.57,AF,2025-07-23,2025-07-23T21:10:00
546.57,AF,2025-07-24,2025-07-24T21:00:00
546.57,AF,2025-07-23,2025-07-23T19:20:00
546.57,AF,2025-07-24,2025-07-24T21:00:00
548.27,LH,2025-07-23,2025-07-23T21:50:00
548.27,LH,2025-07-24,2025-07-24T13:15:00
548.27,LH,2025-07-23,2025-07-23T21:50:00
548.27,LH,2025-07-24,2025-07-24T20:50:00
548.27,SN,2025-07-23,2025-07-23T21:50:00
548.27,SN,2025-07-24,2025-07-24T13:15:00
548.27,SN,2025-07-23,2025-07-23T15:45:00
548.27,SN,2025-07-24,2025-07-24T09:25:00
548.27,SN,2025-07-23,2025-07-23T15:45:00
548.27,SN,2025-07-24,2025-07-24T13:15:00
548.27,SN,2025-07-23,2025-07-23T21:50:00
548.27,SN,2025-07-24,2025-07-24T20:50:00
553.39,TP,2025-07-23,2025-07-23T22:05:00
553.39,TP,2025-07-24,2025-07-24T16:30:00
566.57,VS,2025-07-23,2025-07-23T18:20:00
566.57,KL,2025-07-24,2025-07-24T09:45:00
567.89,AY,2025-07-23,2025-07-23T23:10:00
567.89,AY,2025-07-24,2025-07-24T13:00:00
567.89,AY,2025-07-23,2025-07-23T19:30:00
567.89,AY,2025-07-24,2025-07-24T09:30:00
567.89,AY,2025-07-23,2025-07-23T20:05:00
567.89,AY,2025-07-24,2025-07-24T10:20:00
567.89,AY,2025-07-23,2025-07-23T19:30:00
567.89,AY,2025-07-24,2025-07-24T10:20:00
567.89,AY,2025-07-23,2025-07-23T23:10:00
567.89,AY,2025-07-24,2025-07-24T16:10:00
573.86,IB,2025-07-23,2025-07-23T23:25:00
573.86,IB,2025-07-25,2025-07-25T10:05:00
577.21,OS,2025-07-23,2025-07-23T21:45:00
577.21,OS,2025-07-24,2025-07-24T13:20:00
577.21,OS,2025-07-24,2025-07-24T20:50:00
577.21,OS,2025-07-23,2025-07-23T21:45:00
577.21,OS,2025-07-24,2025-07-24T14:55:00
577.21,OS,2025-07-24,2025-07-24T20:50:00
577.21,OS,2025-07-23,2025-07-23T21:45:00
577.21,OS,2025-07-24,2025-07-24T17:10:00
577.21,OS,2025-07-24,2025-07-24T20:50:00
614.88,LH,2025-07-23,2025-07-23T17:30:00
614.88,LH,2025-07-24,2025-07-24T15:25:00
630.41,LH,2025-07-23,2025-07-23T17:30:00
630.41,LH,2025-07-24,2025-07-24T20:20:00
677.67,6X,2025-07-23,2025-07-23T17:40:00
693.58,6X,2025-07-23,2025-07-23T17:00:00
693.58,6X,2025-07-24,2025-07-24T15:25:00
694.84,6X,2025-07-23,2025-07-23T05:00:00
694.84,6X,2025-07-23,2025-07-23T16:05:00
694.84,6X,2025-07-23,2025-07-23T05:00:00
694.84,6X,2025-07-23,2025-07-23T16:10:00
694.84,6X,2025-07-23,2025-07-23T20:00:00
694.84,6X,2025-07-24,2025-07-24T10:00:00
694.92,6X,2025-07-23,2025-07-23T10:00:00
694.92,6X,2025-07-24,2025-07-24T15:25:00
774.36,TK,2025-07-23,2025-07-23T12:50:00
774.36,TK,2025-07-24,2025-07-24T08:00:00
774.36,TK,2025-07-23,2025-07-23T19:50:00
774.36,TK,2025-07-24,2025-07-24T15:00:00
774.36,TK,2025-07-23,2025-07-23T06:45:00
774.36,TK,2025-07-24,2025-07-24T08:00:00
774.36,TK,2025-07-23,2025-07-23T12:50:00
774.36,TK,2025-07-24,2025-07-24T15:00:00
954.84,6X,2025-07-23,2025-07-23T15:00:00
954.84,6X,2025-07-24,2025-07-24T02:20:00
1320.83,UA,2025-07-23,2025-07-23T21:50:00
1320.83,LX,2025-07-24,2025-07-24T20:00:00
1655.23,AY,2025-07-23,2025-07-23T16:45:00
1655.23,AY,2025-07-24,2025-07-24T10:15:00
1727.93,IB,2025-07-23,2025-07-23T16:45:00
1727.93,IB,2025-07-24,2025-07-24T10:15:00
4117.27,LH,2025-07-23,2025-07-23T21:50:00
4117.27,LX,2025-07-24,2025-07-24T20:00:00
309.75,FI,2025-07-24,2025-07-24T23:10:00
309.75,FI,2025-07-26,2025-07-26T07:30:00
326.35,FI,2025-07-24,2025-07-24T20:25:00
326.35,FI,2025-07-25,2025-07-25T07:30:00
435.83,UA,2025-07-24,2025-07-24T21:50:00
435.83,UA,2025-07-25,2025-07-25T13:15:00
435.83,UA,2025-07-24,2025-07-24T21:50:00
435.83,UA,2025-07-25,2025-07-25T21:15:00
458.44,UA,2025-07-24,2025-07-24T17:30:00
458.44,UA,2025-07-25,2025-07-25T15:25:00
521.83,AC,2025-07-24,2025-07-24T09:00:00
521.83,AC,2025-07-24,2025-07-24T18:55:00
521.83,AC,2025-07-25,2025-07-25T09:25:00
524.18,AC,2025-07-24,2025-07-24T10:30:00
524.18,AC,2025-07-24,2025-07-24T20:20:00
524.18,AC,2025-07-25,2025-07-25T15:25:00
524.18,AC,2025-07-24,2025-07-24T10:30:00
524.18,AC,2025-07-24,2025-07-24T17:30:00
524.18,AC,2025-07-25,2025-07-25T15:25:00
527.57,AC,2025-07-24,2025-07-24T15:55:00
527.57,AC,2025-07-24,2025-07-24T21:10:00
527.57,AC,2025-07-25,2025-07-25T13:15:00
527.57,AC,2025-07-24,2025-07-24T10:30:00
527.57,AC,2025-07-24,2025-07-24T16:30:00
527.57,AC,2025-07-25,2025-07-25T09:25:00
527.57,AC,2025-07-24,2025-07-24T10:30:00
527.57,AC,2025-07-24,2025-07-24T18:20:00
527.57,AC,2025-07-25,2025-07-25T09:25:00
534.88,LH,2025-07-24,2025-07-24T17:30:00
534.88,LH,2025-07-25,2025-07-25T15:25:00
538.27,LH,2025-07-24,2025-07-24T18:00:00
538.27,LH,2025-07-25,2025-07-25T09:25:00
538.27,LH,2025-07-24,2025-07-24T21:50:00
538.27,LH,2025-07-25,2025-07-25T13:15:00
538.27,LH,2025-07-24,2025-07-24T21:50:00
538.27,LH,2025-07-25,2025-07-25T14:30:00
538.27,LH,2025-07-24,2025-07-24T18:00:00
538.27,LH,2025-07-25,2025-07-25T13:15:00
550.41,LH,2025-07-24,2025-07-24T17:30:00
550.41,LH,2025-07-25,2025-07-25T20:20:00
567.21,OS,2025-07-24,2025-07-24T21:45:00
567.21,OS,2025-07-25,2025-07-25T13:20:00
567.21,OS,2025-07-25,2025-07-25T21:15:00
567.21,OS,2025-07-24,2025-07-24T21:45:00
567.21,OS,2025-07-25,2025-07-25T14:55:00
567.21,OS,2025-07-25,2025-07-25T21:15:00
567.21,OS,2025-07-24,2025-07-24T21:45:00
567.21,OS,2025-07-25,2025-07-25T17:10:00
567.21,OS,2025-07-25,2025-07-25T21:15:00
567.21,OS,2025-07-24,2025-07-24T21:45:00
567.21,OS,2025-07-25,2025-07-25T18:30:00
567.21,OS,2025-07-25,2025-07-25T21:15:00
567.21,OS,2025-07-24,2025-07-24T21:45:00
567.21,OS,2025-07-25,2025-07-25T18:00:00
567.21,OS,2025-07-25,2025-07-25T21:15:00
571.99,AF,2025-07-24,2025-07-24T21:30:00
571.99,AF,2025-07-25,2025-07-25T12:40:00
571.99,AF,2025-07-24,2025-07-24T01:00:00
571.99,AF,2025-07-24,2025-07-24T19:20:00
571.99,AF,2025-07-24,2025-07-24T23:30:00
571.99,AF,2025-07-25,2025-07-25T19:20:00
588.39,TP,2025-07-24,2025-07-24T22:05:00
588.39,TP,2025-07-25,2025-07-25T16:35:00
598.57,KL,2025-07-24,2025-07-24T17:30:00
598.57,KL,2025-07-25,2025-07-25T09:45:00
598.57,KL,2025-07-24,2025-07-24T21:10:00
598.57,KL,2025-07-25,2025-07-25T14:20:00
598.57,KL,2025-07-24,2025-07-24T19:20:00
598.57,KL,2025-07-25,2025-07-25T14:20:00
598.57,KL,2025-07-24,2025-07-24T00:50:00
598.57,KL,2025-07-24,2025-07-24T21:00:00
598.57,KL,2025-07-24,2025-07-24T21:10:00
598.57,KL,2025-07-25,2025-07-25T21:00:00
598.57,AF,2025-07-24,2025-07-24T21:10:00
598.57,AF,2025-07-25,2025-07-25T21:00:00
604.56,AY,2025-07-24,2025-07-24T22:55:00
607.89,AY,2025-07-24,2025-07-24T19:30:00
607.89,AY,2025-07-25,2025-07-25T09:30:00
607.89,AY,2025-07-24,2025-07-24T19:30:00
607.89,AY,2025-07-25,2025-07-25T10:20:00
611.26,IB,2025-07-24,2025-07-24T22:55:00
618.57,KL,2025-07-24,2025-07-24T18:20:00
618.57,KL,2025-07-25,2025-07-25T09:45:00
619.89,AY,2025-07-24,2025-07-24T23:10:00
619.89,AY,2025-07-25,2025-07-25T13:00:00
619.89,AY,2025-07-24,2025-07-24T20:05:00
619.89,AY,2025-07-25,2025-07-25T10:20:00
619.89,AY,2025-07-24,2025-07-24T23:10:00
619.89,AY,2025-07-25,2025-07-25T16:10:00
630.14,AY,2025-07-24,2025-07-24T20:05:00
630.14,AY,2025-07-25,2025-07-25T13:00:00
630.14,AY,2025-07-24,2025-07-24T20:05:00
630.14,AY,2025-07-25,2025-07-25T16:10:00
667.23,AY,2025-07-24,2025-07-24T16:45:00
667.23,AY,2025-07-25,2025-07-25T10:15:00
671.85,IB,2025-07-24,2025-07-24T19:10:00
671.85,AY,2025-07-25,2025-07-25T11:05:00
677.67,6X,2025-07-24,2025-07-24T17:40:00
686.86,IB,2025-07-24,2025-07-24T23:25:00
686.86,IB,2025-07-26,2025-07-26T10:05:00
693.58,6X,2025-07-24,2025-07-24T17:00:00
693.58,6X,2025-07-25,2025-07-25T15:25:00
694.84,6X,2025-07-24,2025-07-24T05:00:00
694.84,6X,2025-07-24,2025-07-24T16:05:00
694.84,6X,2025-07-24,2025-07-24T05:00:00
694.84,6X,2025-07-24,2025-07-24T16:10:00
694.84,6X,2025-07-24,2025-07-24T20:00:00
694.84,6X,2025-07-25,2025-07-25T10:00:00
694.92,6X,2025-07-24,2025-07-24T10:00:00
694.92,6X,2025-07-25,2025-07-25T15:25:00
774.36,TK,2025-07-24,2025-07-24T12:50:00
774.36,TK,2025-07-25,2025-07-25T08:00:00
774.36,TK,2025-07-24,2025-07-24T19:50:00
774.36,TK,2025-07-25,2025-07-25T15:00:00
774.36,TK,2025-07-24,2025-07-24T06:45:00
774.36,TK,2025-07-25,2025-07-25T08:00:00
774.36,TK,2025-07-24,2025-07-24T12:50:00
774.36,TK,2025-07-25,2025-07-25T15:00:00
954.84,6X,2025-07-24,2025-07-24T15:00:00
954.84,6X,2025-07-25,2025-07-25T02:20:00
4117.27,LH,2025-07-24,2025-07-24T21:50:00
4117.27,LX,2025-07-25,2025-07-25T20:00:00
4182.19,IB,2025-07-24,2025-07-24T16:45:00
4182.19,IB,2025-07-25,2025-07-25T10:15:00
438.35,FI,2025-07-25,2025-07-25T20:25:00
438.35,FI,2025-07-26,2025-07-26T07:30:00
458.44,UA,2025-07-25,2025-07-25T17:30:00
458.44,UA,2025-07-26,2025-07-26T15:25:00
521.83,AC,2025-07-25,2025-07-25T09:00:00
